Buyer Name,S/O No,S/O Date,Order No,Order Date,PO Srl,Style No,Item Code,Drg.No,Size,Order Qty,Pack Qty,Sale Qty,Cncl.Qty,O/S Ord.Qty,Unit,Delivery Date,Department,Rate,Gross Value,Currency,Commitment Dt,Payment Term,S.O Comment,Item Description,Pack Slip No,Pack Slip Dt,Currency Value,Dept.Remark,Cust Code,DIE Indend,SO SPL.Remark
MICROFINISH VALVES PVT LIMITED,F-1099/25-26,24-Sep-25,2526/AG-3255,13-Sep-25,2,EXPANDED,TRIM 22,20171001187 REV 0,32 X 22 X 21 MM,500.000,0.000,0.000,0.000,500.000,SET,31-Oct-25,ABHISHEK,89.2500,44625.00,INR,,100% WITHIN 90 DAYS,,GRAPHITE B3 AND GRAFOIL COMBINATION PACKING AS PER DRAWING,,,44625,,00027,No,-
MICROFINISH VALVES PVT LIMITED,F-1099/25-26,24-Sep-25,2526/AG-3255,13-Sep-25,3,EXPANDED,TRIM 30,R0405151425XX REV  0,42 X 30 X 23 MM,500.000,0.000,0.000,0.000,500.000,SET,31-Oct-25,ABHISHEK,167.6000,83800.00,INR,,100% WITHIN 90 DAYS,,GRAPHITE B3 AND GRAFOIL COMBINATION PACKING AS PER DRAWING,,,83800,,00027,No,-
MICROFINISH VALVES PVT LIMITED,F-1099/25-26,24-Sep-25,2526/AG-3255,13-Sep-25,4,EXPANDED,TRIM 40,R0405151609XX REV 0,53 X 40 X 25.50 MM,500.000,0.000,0.000,0.000,500.000,SET,31-Oct-25,ABHISHEK,231.0000,115500.00,INR,,100% WITHIN 90 DAYS,,GRAPHITE B3 AND GRAFOIL COMBINATION PACKING AS PER DRAWING,,,115500,,00027,No,-
MICROFINISH VALVES PVT LIMITED,F-1099/25-26,24-Sep-25,2526/AG-3255,13-Sep-25,5,EXPANDED,TRIM 48,R0405151807XX REV 0,64 X 48 X 29 MM,500.000,0.000,0.000,0.000,500.000,SET,6-Oct-25,ABHISHEK,402.9000,201450.00,INR,,100% WITHIN 90 DAYS,,GRAPHITE B3 AND GRAFOIL COMBINATION PACKING AS PER DRAWING,,,201450,,00027,No,-
MICROFINISH VALVES PVT LIMITED,F-1099/25-26,24-Sep-25,2526/AG-3255,13-Sep-25,6,EXPANDED,TRIM 68,R0405152204XX REV 0,88 X 68 X 27.50 MM,100.000,0.000,0.000,0.000,100.000,SET,31-Oct-25,ABHISHEK,798.0000,79800.00,INR,,100% WITHIN 90 DAYS,,GRAPHITE B3 AND GRAFOIL COMBINATION PACKING AS PER DRAWING,,,79800,,00027,No,-
MICROFINISH VALVES PVT LIMITED,F-1186/24-25,18-Sep-24,"2425/AF-2989 AMENDMENT NO. 1
",18-Sep-24,1,STYLE NA-707,W.O NO.GS,R0409165306XX REV. 01,814.5 X 801.5 X 31.10 MM,4.000,4.000,0.000,0.000,4.000,SET,30-Sep-24,SPK,3980.0000,15920.00,INR,,100% WITHIN 90 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED 1 NO. TOP 4 NOS INTERMEDIATE AND 1 NO. BOTTOM GLAND PACKING RING FOR CUP-N-CONE PACKING RING SET IN ENDLESS FORM AS PER SPEC NO. 3DD028-C07 R00 ISSUE NO. 03,P06209/24-25,30-Sep-24,15920,,00027,No,-
MICROFINISH VALVES PVT LIMITED,F-931/25-26,23-Aug-25,2526/AG-2733,19-Aug-25,1,EXPANDED,TRIM 19,R0405150829XX REV 0,25 X 19 X 13 MM,2500.000,0.000,0.000,0.000,2500.000,SET,6-Oct-25,ABHISHEK,33.8000,84500.00,INR,,100% WITHIN 90 DAYS,,GRAPHITE B3 AND GRAFOIL COMBINATION PACKING AS PER DRAWING,,,84500,,00027,No,-
MICROFINISH VALVES PVT LIMITED,F-931/25-26,23-Aug-25,2526/AG-2733,19-Aug-25,2,EXPANDED,TRIM 22,20171001187 REV 0,32 X 22 X 21 MM,1000.000,0.000,0.000,0.000,1000.000,SET,6-Oct-25,ABHISHEK,89.2500,89250.00,INR,,100% WITHIN 90 DAYS,,GRAPHITE B3 AND GRAFOIL COMBINATION PACKING AS PER DRAWING,,,89250,,00027,No,-
MICROFINISH VALVES PVT LIMITED,F-931/25-26,23-Aug-25,2526/AG-2733,19-Aug-25,3,EXPANDED,TRIM 30,R0405151425XX REV  0,42 X 30 X 23 MM,1500.000,0.000,0.000,0.000,1500.000,SET,6-Oct-25,ABHISHEK,167.6000,251400.00,INR,,100% WITHIN 90 DAYS,,GRAPHITE B3 AND GRAFOIL COMBINATION PACKING AS PER DRAWING,,,251400,,00027,No,-
MICROFINISH VALVES PVT LIMITED,F-931/25-26,23-Aug-25,2526/AG-2733,19-Aug-25,4,EXPANDED,TRIM 40,R0405151609XX REV 0,53 X 40 X 25.50 MM,400.000,0.000,0.000,0.000,400.000,SET,6-Oct-25,ABHISHEK,231.0000,92400.00,INR,,100% WITHIN 90 DAYS,,GRAPHITE B3 AND GRAFOIL COMBINATION PACKING AS PER DRAWING,,,92400,,00027,No,-
MOREIND AUTOMATION PVT LTD,F-1088/25-26,24-Sep-25,PO/25-26/592,12-Sep-25,2,STYLE NA-707-O,332073-B-NA707-O,LT332073/04,14.40/14.28 X 10.56/10.30 X 3.2/3.0 MM,60.000,0.000,0.000,0.000,60.000,NOS,27-Oct-25,SPK,14.3000,858.00,INR,,100% PAYMENT AGAINST PROFORMA INVOICE BEFORE PRODU,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING IN ENDLESS FORM WITH INCORPORATION OF OXIDATION INHIBITOR AS PER DRAWING AND SPEC NO. LTV-DEP-335 REV. 0.,,,858,,00205,No,-
MOREIND AUTOMATION PVT LTD,F-1088/25-26,24-Sep-25,PO/25-26/592,12-Sep-25,4,STYLE NA-707-O,332073-D-NA707-O,LT332073/04,17.40 / 17.28 X 12.56 / 12.30 X 3.2 / 3.0 MM,60.000,0.000,0.000,0.000,60.000,NOS,27-Oct-25,SPK,25.3000,1518.00,INR,,100% PAYMENT AGAINST PROFORMA INVOICE BEFORE PRODU,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING IN ENDLESS FORM WITH INCORPORATION OF OXIDATION INHIBITOR AS PER DRAWING AND SPEC NO. LTV-DEP-335 REV. 0.,,,1518,,00205,No,-
MOREIND AUTOMATION PVT LTD,F-1088/25-26,24-Sep-25,PO/25-26/592,12-Sep-25,1,STYLE NA-707-O,008-0245-B-NA707-O,008-0245/06,32.17 X 25.47 X 2.5 MM,120.000,0.000,0.000,0.000,120.000,NOS,27-Oct-25,SPK,42.2800,5073.60,INR,,100% PAYMENT AGAINST PROFORMA INVOICE BEFORE PRODU,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING IN ENDLESS FORM WITH INCORPORATION OF OXIDATION INHIBITOR AS PER DRAWING AND SPEC NO. LTV-DEP-335 REV. 0.,,,5073.6,,00205,No,-
MOREIND AUTOMATION PVT LTD,F-1088/25-26,24-Sep-25,PO/25-26/592,12-Sep-25,3,STYLE NA-707-O,332256P-C-NA707-O,LT332256P/06,46.00 / 45.95 X 40.38 / 40.33 X 2.0 / 1.9 MM,90.000,0.000,0.000,0.000,90.000,NOS,27-Oct-25,SPK,48.4000,4356.00,INR,,100% PAYMENT AGAINST PROFORMA INVOICE BEFORE PRODU,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING IN ENDLESS FORM WITH INCORPORATION OF OXIDATION INHIBITOR AS PER DRAWING AND SPEC NO. LTV-DEP-335 REV. 0.,,,4356,,00205,No,-
NATIONAL THERMAL POWER CORP. LIMITED-UNACHAHAR,F-1231/25-26,10-Oct-25,GEMC-511687752662351,29-Sep-25,5,STYLE NA-550,M0540753254,-,10 MM SQUARE,400.000,0.000,0.000,0.000,400.000,KGS,10-Mar-26,PACKING TRADING,423.7300,169492.00,INR,,WITHIN 30 DAYS,,"DRY CERAMIC FIBRE BRAIDED PACKING REINFORCED WITH E-GLASS FILAMENT. TEMPERATURE; 1260° C, DENSITY; 600 KG/CM3.",,,169492,OCT,00225,No,-
NATIONAL THERMAL POWER CORP. LIMITED-UNACHAHAR,F-1231/25-26,10-Oct-25,GEMC-511687752662351,29-Sep-25,4,STYLE NA-550,M0540753323,-,12 MM SQUARE,400.000,0.000,0.000,0.000,400.000,KGS,10-Mar-26,PACKING TRADING,423.7300,169492.00,INR,,WITHIN 30 DAYS,,"DRY CERAMIC FIBRE BRAIDED PACKING REINFORCED WITH E-GLASS FILAMENT. TEMPERATURE; 1260° C, DENSITY; 600 KG/CM3.",,,169492,OCT,00225,No,-
NATIONAL THERMAL POWER CORP. LIMITED-UNACHAHAR,F-1231/25-26,10-Oct-25,GEMC-511687752662351,29-Sep-25,2,STYLE NA-550,M0540753466,-,16 MM SQUARE,400.000,0.000,0.000,0.000,400.000,KGS,10-Mar-26,PACKING TRADING,423.7300,169492.00,INR,,WITHIN 30 DAYS,,"DRY CERAMIC FIBRE BRAIDED PACKING REINFORCED WITH E-GLASS FILAMENT. TEMPERATURE; 1260° C, DENSITY; 600 KG/CM3.",,,169492,OCT,00225,No,-
NATIONAL THERMAL POWER CORP. LIMITED-UNACHAHAR,F-1231/25-26,10-Oct-25,GEMC-511687752662351,29-Sep-25,3,STYLE NA-550,M0540753475,-,18 MM SQUARE,200.000,0.000,0.000,0.000,200.000,KGS,10-Mar-26,PACKING TRADING,423.7300,84746.00,INR,,WITHIN 30 DAYS,,"DRY CERAMIC FIBRE BRAIDED PACKING REINFORCED WITH E-GLASS FILAMENT. TEMPERATURE; 1260° C, DENSITY; 600 KG/CM3.",,,84746,OCT,00225,No,-
NATIONAL THERMAL POWER CORP. LIMITED-UNACHAHAR,F-1231/25-26,10-Oct-25,GEMC-511687752662351,29-Sep-25,1,STYLE NA-550,M0540753527,-,20 MM SQUARE,400.000,0.000,0.000,0.000,400.000,KGS,10-Mar-26,PACKING TRADING,423.7300,169492.00,INR,,WITHIN 30 DAYS,,"DRY CERAMIC FIBRE BRAIDED PACKING REINFORCED WITH E-GLASS FILAMENT. TEMPERATURE; 1260° C, DENSITY; 600 KG/CM3.",,,169492,OCT,00225,No,-
NATIONAL THERMAL POWER CORPN LTD - FARAKKA,F-170/25-26,8-May-25,GEMC-511687774935138 / 4000359343-M05-1019,28-Apr-25,42,STYLE NA-701,M0545210755,-,55.4 X 27.15 X 13.5 MM,1000.000,0.000,0.000,0.000,1000.000,NOS,11-Aug-25,ABHISHEK,44.7500,44750.00,INR,,WITHIN 30 DAYS,,EXPANDED PURE GRAPHITE BRAIDED GLAND PACKING RING REINFORCED WITH SS 304 WIRE & WITH INCORPORATION OF SACRIFICIAL METAL CORROSION INHIBITOR IN SINGLE OBLIQUE CUT HAVING DENSITY AS PER SPECIFICATION,,,44750,,00664,No,-
NATIONAL THERMAL POWER CORPN LTD - FARAKKA,F-170/25-26,8-May-25,GEMC-511687774935138 / 4000359343-M05-1019,28-Apr-25,3,STYLE NA-701,M0542807217,-,55.55 X 26.97 X 13.5 MM,500.000,200.000,200.000,0.000,300.000,NOS,11-Aug-25,ABHISHEK,45.1700,13551.00,INR,,WITHIN 30 DAYS,,EXPANDED PURE GRAPHITE BRAIDED GLAND PACKING RING REINFORCED WITH INCONEL WIRE & WITH INCORPORATION OF SACRIFICIAL METAL CORROSION INHIBITOR IN SINGLE OBLIQUE CUT HAVING DENSITY AS PER SPECIFICATION,,,13551,,00664,No,-
NATIONAL THERMAL POWER CORPN LTD - FARAKKA,F-377/25-26,4-Jun-25,GEMC-511687786475508/4000360915-M05-1019,26-May-25,3,STYLE NA-710,M0540353370,NTECL/BMD/GASKET/SOFT IRON/TYP,115 X 101 X 14 MM,100.000,0.000,0.000,0.000,100.000,NOS,10-Aug-25,SPK,79.8500,7985.00,INR,,WITHIN 30 DAYS,TOLERANCE LIMIT AT -0.40 MM IN OD IS ACCEPTABLE BY CUSTOMER FOR GRAPHITE SEAL RING.,FLEXIBLE PURE GRAPHITE COMPRESSED PRESSURE SEAL RING REINFORCED WITH AISI 304 WIRE NET IN ENDLESS FORM HAVING DENSITY 1.8 G/CC (60DEGREE CHAMFER IN ID),,,7985,,00664,No,-
NATIONAL THERMAL POWER CORPN LTD - FARAKKA,F-377/25-26,4-Jun-25,GEMC-511687786475508/4000360915-M05-1019,26-May-25,1,STYLE NA-710,M0510051604,NTECL/BMD/GASKET/SOFT IRON/TYP,90 X 80 X 10 MM,120.000,0.000,0.000,0.000,120.000,NOS,10-Aug-25,SPK,32.5400,3904.80,INR,,WITHIN 30 DAYS,TOLERANCE LIMIT AT -0.40 MM IN OD IS ACCEPTABLE BY CUSTOMER FOR GRAPHITE SEAL RING.,FLEXIBLE PURE GRAPHITE COMPRESSED PRESSURE SEAL RING REINFORCED WITH AISI 304 WIRE NET IN ENDLESS FORM HAVING DENSITY 1.8 G/CC (60DEGREE CHAMFER IN ID),,,3904.8,,00664,No,-
NATIONAL THERMAL POWER CORPN LTD - FARAKKA,F-377/25-26,4-Jun-25,GEMC-511687786475508/4000360915-M05-1019,26-May-25,2,STYLE NA-710,M0510200650,NTECL/BMD/GASKET/SOFT IRON/TYP,95 X 85 X 10 MM,120.000,0.000,0.000,0.000,120.000,NOS,10-Aug-25,SPK,34.8300,4179.60,INR,,WITHIN 30 DAYS,TOLERANCE LIMIT AT -0.40 MM IN OD IS ACCEPTABLE BY CUSTOMER FOR GRAPHITE SEAL RING.,FLEXIBLE PURE GRAPHITE COMPRESSED PRESSURE SEAL RING REINFORCED WITH AISI 304 WIRE NET IN ENDLESS FORM HAVING DENSITY 1.8 G/CC (60DEGREE CHAMFER IN ID),,,4179.6,,00664,No,-
"NATIONAL THERMAL POWER CORPN. LTD., KAHALGAON",F-178/25-26,3-May-25,GEMC-511687739473272,30-Apr-25,45,STYLE NA-701,M0545101294,-,112 X 88 X 12 MM,1000.000,0.000,0.000,0.000,1000.000,NOS,10-Oct-25,ABHISHEK,81.8600,81860.00,INR,,WITHIN 30 DAYS,,EXPANDED PURE GRAPHITE BRAIDED GLAND PACKING RING REINFORCED WITH INCONEL WIRE AND WITH INCORPORATION OF SACRIFICIAL METAL CORROSION INHIBITOR IN SINGLE OBLIQUE CUT HAVING DENSITY 1.35 TO 1.45 G/CC.,,,81860,,00489,No,-
"NATIONAL THERMAL POWER CORPN. LTD., KAHALGAON",F-178/25-26,3-May-25,GEMC-511687739473272,30-Apr-25,11,STYLE NA-701,M0541904382,-,34 X 14 X 10 MM,1000.000,0.000,0.000,0.000,1000.000,NOS,10-Oct-25,ABHISHEK,13.8100,13810.00,INR,,WITHIN 30 DAYS,,EXPANDED PURE GRAPHITE BRAIDED GLAND PACKING RING REINFORCED WITH INCONEL WIRE AND WITH INCORPORATION OF SACRIFICIAL METAL CORROSION INHIBITOR IN SINGLE OBLIQUE CUT HAVING DENSITY 1.35 TO 1.45 G/CC.,,,13810,,00489,No,-
"NATIONAL THERMAL POWER CORPN. LTD., KAHALGAON",F-178/25-26,3-May-25,GEMC-511687739473272,30-Apr-25,27,STYLE NA-701,M0545107035,-,35.5 X 22.2 X 6.4 MM,1000.000,0.000,0.000,0.000,1000.000,NOS,10-Oct-25,ABHISHEK,8.0500,8050.00,INR,,WITHIN 30 DAYS,,EXPANDED PURE GRAPHITE BRAIDED GLAND PACKING RING REINFORCED WITH AISI 304 WIRE AND WITH INCORPORATION OF SACRIFICIAL METAL CORROSION INHIBITOR IN SINGLE OBLIQUE CUT HAVING DENSITY 1.6 G/CC.,,,8050,,00489,No,-
"NATIONAL THERMAL POWER CORPN. LTD., KAHALGAON",F-178/25-26,3-May-25,GEMC-511687739473272,30-Apr-25,30,STYLE NA-701,M0541304894,-,40 X 24 X 8 MM,1000.000,0.000,0.000,0.000,1000.000,NOS,10-Oct-25,ABHISHEK,12.5400,12540.00,INR,,WITHIN 30 DAYS,,EXPANDED PURE GRAPHITE BRAIDED GLAND PACKING RING REINFORCED WITH INCONEL WIRE AND WITH INCORPORATION OF SACRIFICIAL METAL CORROSION INHIBITOR IN SINGLE OBLIQUE CUT HAVING DENSITY 1.35 TO 1.45 G/CC.,,,12540,,00489,No,-
"NATIONAL THERMAL POWER CORPN. LTD., KAHALGAON",F-178/25-26,3-May-25,GEMC-511687739473272,30-Apr-25,9,STYLE NA-701,M0545203043,-,42 X 18 X 12 MM,1000.000,0.000,0.000,0.000,1000.000,NOS,10-Oct-25,ABHISHEK,24.7400,24740.00,INR,,WITHIN 30 DAYS,,EXPANDED PURE GRAPHITE BRAIDED GLAND PACKING RING REINFORCED WITH INCONEL WIRE AND WITH INCORPORATION OF SACRIFICIAL METAL CORROSION INHIBITOR IN SINGLE OBLIQUE CUT HAVING DENSITY 1.35 TO 1.45 G/CC.,,,24740,,00489,No,-
"NATIONAL THERMAL POWER CORPN. LTD., KAHALGAON",F-178/25-26,3-May-25,GEMC-511687739473272,30-Apr-25,2,STYLE NA-701,M0542803312,-,48 X 30 X 9 MM,1000.000,0.000,0.000,0.000,1000.000,NOS,10-Oct-25,ABHISHEK,18.0500,18050.00,INR,,WITHIN 30 DAYS,,EXPANDED PURE GRAPHITE BRAIDED GLAND PACKING RING REINFORCED WITH INCONEL WIRE AND WITH INCORPORATION OF SACRIFICIAL METAL CORROSION INHIBITOR IN SINGLE OBLIQUE CUT HAVING DENSITY 1.35 TO 1.45 G/CC.,,,18050,,00489,No,-
"NATIONAL THERMAL POWER CORPN. LTD., KAHALGAON",F-178/25-26,3-May-25,GEMC-511687739473272,30-Apr-25,14,STYLE NA-701,M0540990025,-,50 X 32 X 9 MM,1000.000,0.000,0.000,0.000,1000.000,SET,10-Oct-25,ABHISHEK,18.8100,18810.00,INR,,WITHIN 30 DAYS,,EXPANDED PURE GRAPHITE BRAIDED GLAND PACKING RING REINFORCED WITH INCONEL WIRE AND WITH INCORPORATION OF SACRIFICIAL METAL CORROSION INHIBITOR IN SINGLE OBLIQUE CUT HAVING DENSITY 1.35 TO 1.45 G/CC.,,,18810,,00489,No,-
"NATIONAL THERMAL POWER CORPN. LTD., KAHALGAON",F-178/25-26,3-May-25,GEMC-511687739473272,30-Apr-25,12,STYLE NA-701,M0545101950,-,50 X 32 X 9 MM,1000.000,0.000,0.000,0.000,1000.000,NOS,10-Oct-25,ABHISHEK,18.8100,18810.00,INR,,WITHIN 30 DAYS,,EXPANDED PURE GRAPHITE BRAIDED GLAND PACKING RING REINFORCED WITH AISI 304 WIRE AND WITH INCORPORATION OF SACRIFICIAL METAL CORROSION INHIBITOR IN SINGLE OBLIQUE CUT HAVING DENSITY 1.6 G/CC.,,,18810,,00489,No,-
"NATIONAL THERMAL POWER CORPN. LTD., KAHALGAON",F-178/25-26,3-May-25,GEMC-511687739473272,30-Apr-25,49,STYLE NA-701,M0541706630,-,50 X 32 X 9.2 MM,1000.000,750.000,750.000,0.000,250.000,NOS,10-Oct-25,ABHISHEK,19.2300,4807.50,INR,,WITHIN 30 DAYS,,EXPANDED PURE GRAPHITE BRAIDED GLAND PACKING RING REINFORCED WITH INCONEL WIRE AND WITH INCORPORATION OF SACRIFICIAL METAL CORROSION INHIBITOR IN SINGLE OBLIQUE CUT HAVING DENSITY 1.35 TO 1.45 G/CC.,,,4807.5,,00489,No,-
"NATIONAL THERMAL POWER CORPN. LTD., KAHALGAON",F-178/25-26,3-May-25,GEMC-511687739473272,30-Apr-25,23,STYLE NA-701,M0541406851,-,52 X 36 X 8 MM,1000.000,0.000,0.000,0.000,1000.000,NOS,10-Oct-25,ABHISHEK,16.8600,16860.00,INR,,WITHIN 30 DAYS,,EXPANDED PURE GRAPHITE BRAIDED GLAND PACKING RING REINFORCED WITH AISI 304 WIRE AND WITH INCORPORATION OF SACRIFICIAL METAL CORROSION INHIBITOR IN SINGLE OBLIQUE CUT HAVING DENSITY 1.6 G/CC.,,,16860,,00489,No,-
"NATIONAL THERMAL POWER CORPN. LTD., KAHALGAON",F-178/25-26,3-May-25,GEMC-511687739473272,30-Apr-25,17,STYLE NA-701,M0541907071,-,55 X 41 X 7 MM,1000.000,0.000,0.000,0.000,1000.000,NOS,10-Oct-25,ABHISHEK,14.5800,14580.00,INR,,WITHIN 30 DAYS,,EXPANDED PURE GRAPHITE BRAIDED GLAND PACKING RING REINFORCED WITH AISI 304 WIRE AND WITH INCORPORATION OF SACRIFICIAL METAL CORROSION INHIBITOR IN SINGLE OBLIQUE CUT HAVING DENSITY 1.6 G/CC.,,,14580,,00489,No,-
"NATIONAL THERMAL POWER CORPN. LTD., KAHALGAON",F-178/25-26,3-May-25,GEMC-511687739473272,30-Apr-25,48,STYLE NA-701,M0544956276,-,55.6 X 27 X 13.5 MM,1000.000,0.000,0.000,0.000,1000.000,NOS,10-Oct-25,ABHISHEK,45.2500,45250.00,INR,,WITHIN 30 DAYS,,EXPANDED PURE GRAPHITE BRAIDED GLAND PACKING RING REINFORCED WITH INCONEL WIRE AND WITH INCORPORATION OF SACRIFICIAL METAL CORROSION INHIBITOR IN SINGLE OBLIQUE CUT HAVING DENSITY 1.35 TO 1.45 G/CC.,,,45250,,00489,No,-
"NATIONAL THERMAL POWER CORPN. LTD., KAHALGAON",F-178/25-26,3-May-25,GEMC-511687739473272,30-Apr-25,19,STYLE NA-701,M0544956364,-,56 X 36 X 10 MM,1000.000,0.000,0.000,0.000,1000.000,NO.,10-Oct-25,ABHISHEK,26.1000,26100.00,INR,,WITHIN 30 DAYS,,EXPANDED PURE GRAPHITE BRAIDED GLAND PACKING RING REINFORCED WITH INCONEL WIRE AND WITH INCORPORATION OF SACRIFICIAL METAL CORROSION INHIBITOR IN SINGLE OBLIQUE CUT HAVING DENSITY 1.35 TO 1.45 G/CC.,,,26100,,00489,No,-
"NATIONAL THERMAL POWER CORPN. LTD., KAHALGAON",F-178/25-26,3-May-25,GEMC-511687739473272,30-Apr-25,4,STYLE NA-701,M0545210540,-,61.1 X 41.3 X 9 MM,1000.000,0.000,0.000,0.000,1000.000,NOS,10-Oct-25,ABHISHEK,25.9300,25930.00,INR,,WITHIN 30 DAYS,,EXPANDED PURE GRAPHITE BRAIDED GLAND PACKING RING REINFORCED WITH INCONEL WIRE AND WITH INCORPORATION OF SACRIFICIAL METAL CORROSION INHIBITOR IN SINGLE OBLIQUE CUT HAVING DENSITY 1.35 TO 1.45 G/CC.,,,25930,,00489,No,-
"NATIONAL THERMAL POWER CORPN. LTD., KAHALGAON",F-178/25-26,3-May-25,GEMC-511687739473272,30-Apr-25,3,STYLE NA-701,M0545210588,-,67 X 48 X 9.5 MM,1000.000,0.000,0.000,0.000,1000.000,NOS,10-Oct-25,ABHISHEK,29.5800,29580.00,INR,,WITHIN 30 DAYS,,EXPANDED PURE GRAPHITE BRAIDED GLAND PACKING RING REINFORCED WITH AISI 304 WIRE AND WITH INCORPORATION OF SACRIFICIAL METAL CORROSION INHIBITOR IN SINGLE OBLIQUE CUT HAVING DENSITY 1.6 G/CC.,,,29580,,00489,No,-
"NATIONAL THERMAL POWER CORPN. LTD., KAHALGAON",F-178/25-26,3-May-25,GEMC-511687739473272,30-Apr-25,44,STYLE NA-701,M0545210778,-,78 X 50 X 14 MM,1000.000,0.000,0.000,0.000,1000.000,NOS,10-Oct-25,ABHISHEK,71.7800,71780.00,INR,,WITHIN 30 DAYS,,EXPANDED PURE GRAPHITE BRAIDED GLAND PACKING RING REINFORCED WITH INCONEL WIRE AND WITH INCORPORATION OF SACRIFICIAL METAL CORROSION INHIBITOR IN SINGLE OBLIQUE CUT HAVING DENSITY 1.35 TO 1.45 G/CC.,,,71780,,00489,No,-
"NATIONAL THERMAL POWER CORPN. LTD., KAHALGAON",F-178/25-26,3-May-25,GEMC-511687739473272,30-Apr-25,8,STYLE NA-701,M0545210757,-,81 X 55 X 13 MM,1000.000,0.000,0.000,0.000,1000.000,NOS,10-Oct-25,ABHISHEK,65.5900,65590.00,INR,,WITHIN 30 DAYS,,EXPANDED PURE GRAPHITE BRAIDED GLAND PACKING RING REINFORCED WITH AISI 304 WIRE AND WITH INCORPORATION OF SACRIFICIAL METAL CORROSION INHIBITOR IN SINGLE OBLIQUE CUT HAVING DENSITY 1.6 G/CC.,,,65590,,00489,No,-
"NATIONAL THERMAL POWER CORPN. LTD., KAHALGAON",F-178/25-26,3-May-25,GEMC-511687739473272,30-Apr-25,7,STYLE NA-707-HF,M0541902872,-,27 X 13 X 7 MM,1000.000,0.000,0.000,0.000,1000.000,NOS,10-Oct-25,ABHISHEK,9.4900,9490.00,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING IN 2 HALVES FORM HAVING DENSITY 1.6 G/CC.,,,9490,,00489,No,-
"NATIONAL THERMAL POWER CORPN. LTD., KAHALGAON",F-178/25-26,3-May-25,GEMC-511687739473272,30-Apr-25,46,STYLE NA-707-HF,M0543990809,-,27 X 13 X 7 MM,1000.000,0.000,0.000,0.000,1000.000,NOS,10-Oct-25,ABHISHEK,9.1500,9150.00,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING IN 2 HALVES FORM HAVING DENSITY 1.6 G/CC.,,,9150,,00489,No,-
"NATIONAL THERMAL POWER CORPN. LTD., KAHALGAON",F-178/25-26,3-May-25,GEMC-511687739473272,30-Apr-25,42,STYLE NA-707-HF,M0543990803,-,35 X 22 X 6.5 MM,1000.000,0.000,0.000,0.000,1000.000,NOS,10-Oct-25,ABHISHEK,10.3400,10340.00,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING IN 2 HALVES FORM HAVING DENSITY 1.6 G/CC.,,,10340,,00489,No,-
"NATIONAL THERMAL POWER CORPN. LTD., KAHALGAON",F-178/25-26,3-May-25,GEMC-511687739473272,30-Apr-25,52,STYLE NA-707-HF,M0545210012,-,38 X 25.5 X 6.5 MM,1000.000,0.000,0.000,0.000,1000.000,NOS,10-Oct-25,ABHISHEK,10.8500,10850.00,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING IN 2 HALVES FORM HAVING DENSITY 1.6 G/CC.,,,10850,,00489,No,-
"NATIONAL THERMAL POWER CORPN. LTD., KAHALGAON",F-178/25-26,3-May-25,GEMC-511687739473272,30-Apr-25,36,STYLE NA-707-HF,M0543990802,-,38.5 X 25.5 X 6.5 MM,1000.000,0.000,0.000,0.000,1000.000,NOS,10-Oct-25,ABHISHEK,14.6600,14660.00,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING IN 2 HALVES FORM HAVING DENSITY 1.6 G/CC.,,,14660,,00489,No,-
"NATIONAL THERMAL POWER CORPN. LTD., KAHALGAON",F-178/25-26,3-May-25,GEMC-511687739473272,30-Apr-25,43,STYLE NA-707-HF,M0545210017,-,52 X 36 X 8 MM,5000.000,0.000,0.000,0.000,5000.000,NOS,10-Oct-25,ABHISHEK,16.8600,84300.00,INR,,WITHIN 30 DAYS,,FLEXIBLE PURE GRAPHITE COMPRESSED GLAND PACKING RING IN 2 HALVES FORM HAVING DENSITY 1.6 G/CC.,,,84300,,00489,No,-
NAYARA ENERGY LIMITED,F-35/25-26,7-Apr-25,5100021432,2-Apr-25,00500,STYLE NA-706W,8530600206,-,1500 X 1500 X 2 MM,5.000,0.000,0.000,0.000,5.000,NOS,5-May-25,SPK TRADING,4379.5200,21897.60,INR,,WITHIN 30 DAYS OF RECEIPT OF MATERIAL,,"EXFOLIATED PURE GRAPHITE SHEET WITH AISI 316 WIRE MESH, EQUIVALENT TO STYLE 664 (MAXIMUM TEMPERATURE: 600 DEG C, MAXIMUM WORKING PRESSURE: 500 BAR)",,,21897.6,,00570,No,-
